"","Scenario","Location","Vegetation","Year","Decade","Avg"
"1929","SRES B1","Northwest Interior Forest South","Black Spruce",2097,"2090",27250
"1930","SRES B1","Northwest Interior Forest South","Black Spruce",2098,"2090",27238
"1931","SRES B1","Northwest Interior Forest South","Black Spruce",2099,"2090",27403
"1932","SRES B1","Northwest Interior Forest South","Black Spruce",2100,"2100",27455
"1933","SRES B1","Northwest Interior Forest South","Deciduous",2009,"2000",26906
"1934","SRES B1","Northwest Interior Forest South","Deciduous",2010,"2010",26630
"1935","SRES B1","Northwest Interior Forest South","Deciduous",2011,"2010",26679
"1936","SRES B1","Northwest Interior Forest South","Deciduous",2012,"2010",27289
"1937","SRES B1","Northwest Interior Forest South","Deciduous",2013,"2010",27257
"1938","SRES B1","Northwest Interior Forest South","Deciduous",2014,"2010",27050
"1939","SRES B1","Northwest Interior Forest South","Deciduous",2015,"2010",26991
"1940","SRES B1","Northwest Interior Forest South","Deciduous",2016,"2010",27186
"1941","SRES B1","Northwest Interior Forest South","Deciduous",2017,"2010",27033
"1942","SRES B1","Northwest Interior Forest South","Deciduous",2018,"2010",26741
"1943","SRES B1","Northwest Interior Forest South","Deciduous",2019,"2010",26478
"1944","SRES B1","Northwest Interior Forest South","Deciduous",2020,"2020",26961
"1945","SRES B1","Northwest Interior Forest South","Deciduous",2021,"2020",26638
"1946","SRES B1","Northwest Interior Forest South","Deciduous",2022,"2020",26628
"1947","SRES B1","Northwest Interior Forest South","Deciduous",2023,"2020",26354
"1948","SRES B1","Northwest Interior Forest South","Deciduous",2024,"2020",26463
"1949","SRES B1","Northwest Interior Forest South","Deciduous",2025,"2020",29610
"1950","SRES B1","Northwest Interior Forest South","Deciduous",2026,"2020",29536
"1951","SRES B1","Northwest Interior Forest South","Deciduous",2027,"2020",29255
"1952","SRES B1","Northwest Interior Forest South","Deciduous",2028,"2020",29603
"1953","SRES B1","Northwest Interior Forest South","Deciduous",2029,"2020",29484
"1954","SRES B1","Northwest Interior Forest South","Deciduous",2030,"2030",29354
"1955","SRES B1","Northwest Interior Forest South","Deciduous",2031,"2030",28881
"1956","SRES B1","Northwest Interior Forest South","Deciduous",2032,"2030",29458
"1957","SRES B1","Northwest Interior Forest South","Deciduous",2033,"2030",29264
"1958","SRES B1","Northwest Interior Forest South","Deciduous",2034,"2030",29156
"1959","SRES B1","Northwest Interior Forest South","Deciduous",2035,"2030",29528
"1960","SRES B1","Northwest Interior Forest South","Deciduous",2036,"2030",29866
"1961","SRES B1","Northwest Interior Forest South","Deciduous",2037,"2030",29695
"1962","SRES B1","Northwest Interior Forest South","Deciduous",2038,"2030",29704
"1963","SRES B1","Northwest Interior Forest South","Deciduous",2039,"2030",29347
"1964","SRES B1","Northwest Interior Forest South","Deciduous",2040,"2040",29331
"1965","SRES B1","Northwest Interior Forest South","Deciduous",2041,"2040",29166
"1966","SRES B1","Northwest Interior Forest South","Deciduous",2042,"2040",28960
"1967","SRES B1","Northwest Interior Forest South","Deciduous",2043,"2040",28934
"1968","SRES B1","Northwest Interior Forest South","Deciduous",2044,"2040",28769
"1969","SRES B1","Northwest Interior Forest South","Deciduous",2045,"2040",29808
"1970","SRES B1","Northwest Interior Forest South","Deciduous",2046,"2040",30010
"1971","SRES B1","Northwest Interior Forest South","Deciduous",2047,"2040",29709
"1972","SRES B1","Northwest Interior Forest South","Deciduous",2048,"2040",29531
"1973","SRES B1","Northwest Interior Forest South","Deciduous",2049,"2040",31702
"1974","SRES B1","Northwest Interior Forest South","Deciduous",2050,"2050",31948
"1975","SRES B1","Northwest Interior Forest South","Deciduous",2051,"2050",31915
"1976","SRES B1","Northwest Interior Forest South","Deciduous",2052,"2050",31697
"1977","SRES B1","Northwest Interior Forest South","Deciduous",2053,"2050",31443
"1978","SRES B1","Northwest Interior Forest South","Deciduous",2054,"2050",31305
"1979","SRES B1","Northwest Interior Forest South","Deciduous",2055,"2050",31198
"1980","SRES B1","Northwest Interior Forest South","Deciduous",2056,"2050",30898
"1981","SRES B1","Northwest Interior Forest South","Deciduous",2057,"2050",30762
"1982","SRES B1","Northwest Interior Forest South","Deciduous",2058,"2050",30630
"1983","SRES B1","Northwest Interior Forest South","Deciduous",2059,"2050",30431
"1984","SRES B1","Northwest Interior Forest South","Deciduous",2060,"2060",30975
"1985","SRES B1","Northwest Interior Forest South","Deciduous",2061,"2060",30685
"1986","SRES B1","Northwest Interior Forest South","Deciduous",2062,"2060",30896
"1987","SRES B1","Northwest Interior Forest South","Deciduous",2063,"2060",30905
"1988","SRES B1","Northwest Interior Forest South","Deciduous",2064,"2060",30835
"1989","SRES B1","Northwest Interior Forest South","Deciduous",2065,"2060",30775
"1990","SRES B1","Northwest Interior Forest South","Deciduous",2066,"2060",30611
"1991","SRES B1","Northwest Interior Forest South","Deciduous",2067,"2060",30461
"1992","SRES B1","Northwest Interior Forest South","Deciduous",2068,"2060",30300
